Item_ID,Item_Name,Category,Dispatch_Date,Dispatch_Quantity,Warehouse,Inbound_Date,Inbound_Quantity,Supplier,Lead_Time_Days,Stock_Level_Before_Dispatch,Stock_Level_After_Dispatch
30402-NEW-487-PAC,Packaging Materials Item 318,PACKAGING MATERIALS,2024-08-18,70,Warehouse 1,2024-08-12,84,Supplier A,8,282,264
80086-012-R00-JOR-AAH-0025FE-2.0G-EB,FOIL ENV TBAG 025/2.0g/12 ENGLISH BREAKFAST,FINISHED GOODS,2024-01-17,13,Warehouse 1,2024-01-07,49,Supplier A,13,272,308
52976-NEW-728-RAW,Raw Materials Item 206,RAW MATERIALS,2024-02-26,35,Warehouse 2,2024-02-21,42,Supplier C,3,216,196
93340-NEW-855-WOR,Work-In-Progress Item 175,WORK-IN-PROGRESS,2024-12-26,86,Warehouse 2,2024-12-22,88,Supplier D,10,187,158
74756-NEW-780-RAW,Raw Materials Item 233,RAW MATERIALS,2024-01-12,79,Warehouse 1,2024-01-05,89,Supplier A,3,241,223
38113-NEW-050-SPA,Spare Parts Item 270,SPARE PARTS,2024-12-24,90,Warehouse 3,2024-12-20,93,Supplier C,6,248,232
43624-NEW-516-SPA,Spare Parts Item 274,SPARE PARTS,2024-03-30,77,Warehouse 1,2024-03-24,72,Supplier C,10,185,161
97410-NEW-751-WOR,Work-In-Progress Item 496,WORK-IN-PROGRESS,2024-05-30,79,Warehouse 2,2024-05-27,94,Supplier B,6,232,219
65502-NEW-857-WOR,Work-In-Progress Item 184,WORK-IN-PROGRESS,2024-10-12,58,Warehouse 1,2024-10-06,63,Supplier E,7,184,163
34643-NEW-629-CON,Consumables Item 295,CONSUMABLES,2024-02-17,94,Warehouse 1,2024-02-12,100,Supplier E,2,142,121
39351-NEW-272-SPA,Spare Parts Item 28,SPARE PARTS,2024-10-31,33,Warehouse 2,2024-10-29,30,Supplier E,8,203,190
62606-NEW-597-WOR,Work-In-Progress Item 433,WORK-IN-PROGRESS,2024-01-09,52,Warehouse 3,2024-01-03,56,Supplier D,8,146,126
32688-NEW-326-PAC,Packaging Materials Item 336,PACKAGING MATERIALS,2024-09-07,81,Warehouse 2,2024-09-04,84,Supplier B,5,255,227
43429-NEW-910-WOR,Work-In-Progress Item 128,WORK-IN-PROGRESS,2024-01-14,92,Warehouse 3,2024-01-10,107,Supplier E,9,218,193
46809-NEW-285-CON,Consumables Item 251,CONSUMABLES,2025-04-02,75,Warehouse 3,2025-03-29,88,Supplier B,4,279,261
54966-NEW-680-WOR,Work-In-Progress Item 332,WORK-IN-PROGRESS,2024-10-04,20,Warehouse 3,2024-09-25,20,Supplier B,9,229,199
50371-NEW-483-PAC,Packaging Materials Item 430,PACKAGING MATERIALS,2024-11-08,10,Warehouse 3,2024-10-31,14,Supplier A,10,131,112
42386-NEW-001-WOR,Work-In-Progress Item 30,WORK-IN-PROGRESS,2024-08-30,65,Warehouse 2,2024-08-26,63,Supplier B,9,155,125
97752-NEW-827-PAC,Packaging Materials Item 193,PACKAGING MATERIALS,2025-07-09,34,Warehouse 1,2025-07-07,46,Supplier D,5,231,223
15345-NEW-415-RAW,Raw Materials Item 248,RAW MATERIALS,2024-02-07,88,Warehouse 3,2024-02-04,88,Supplier D,6,154,124
80100-012-R00-UZB-AZI-VACCUM-125G-CS,LEAF TEA 125g/12 CEYLON SUPREME,FINISHED GOODS,2024-06-25,5,Warehouse 1,2024-06-17,39,Supplier E,10,233,267
69339-NEW-395-RAW,Raw Materials Item 37,RAW MATERIALS,2025-04-14,45,Warehouse 2,2025-04-06,40,Supplier E,9,278,258
89267-NEW-834-CON,Consumables Item 114,CONSUMABLES,2024-02-06,37,Warehouse 1,2024-01-27,39,Supplier E,10,244,238
14110-NEW-970-PAC,Packaging Materials Item 184,PACKAGING MATERIALS,2025-04-16,40,Warehouse 1,2025-04-13,42,Supplier D,10,289,282
28025-NEW-958-CON,Consumables Item 406,CONSUMABLES,2024-04-03,12,Warehouse 3,2024-03-28,10,Supplier B,6,128,122
11465-NEW-571-PAC,Packaging Materials Item 235,PACKAGING MATERIALS,2024-09-05,73,Warehouse 2,2024-09-03,88,Supplier A,3,178,169
70295-NEW-480-PAC,Packaging Materials Item 391,PACKAGING MATERIALS,2025-10-08,91,Warehouse 2,2025-10-05,104,Supplier B,5,101,76
17216-NEW-444-SPA,Spare Parts Item 475,SPARE PARTS,2024-12-19,15,Warehouse 2,2024-12-11,25,Supplier D,9,175,151
94003-NEW-171-PAC,Packaging Materials Item 298,PACKAGING MATERIALS,2025-01-16,89,Warehouse 1,2025-01-12,96,Supplier E,6,133,120
61648-NEW-398-PAC,Packaging Materials Item 163,PACKAGING MATERIALS,2024-05-21,45,Warehouse 1,2024-05-11,59,Supplier E,4,294,270
88160-NEW-868-WOR,Work-In-Progress Item 500,WORK-IN-PROGRESS,2024-10-25,18,Warehouse 3,2024-10-22,32,Supplier D,3,155,136
36532-NEW-018-SPA,Spare Parts Item 195,SPARE PARTS,2024-08-06,69,Warehouse 3,2024-07-30,79,Supplier C,3,100,80
86302-NEW-716-RAW,Raw Materials Item 167,RAW MATERIALS,2024-11-14,22,Warehouse 3,2024-11-11,37,Supplier E,9,217,188
80021-024-R00-TWN-WIC-0050ST-2.0G-PRM,TAG TBAG 050/2.0g/24 PREMIUM,FINISHED GOODS,2024-08-16,49,Warehouse 1,2024-08-06,15,Supplier E,8,248,214
81236-NEW-741-CON,Consumables Item 304,CONSUMABLES,2024-03-03,25,Warehouse 2,2024-02-26,20,Supplier B,8,296,288
33461-NEW-072-RAW,Raw Materials Item 350,RAW MATERIALS,2024-02-19,72,Warehouse 2,2024-02-15,81,Supplier B,10,184,162
80222-NEW-197-RAW,Raw Materials Item 334,RAW MATERIALS,2025-09-07,76,Warehouse 3,2025-09-01,81,Supplier C,8,144,128
72972-NEW-936-CON,Consumables Item 364,CONSUMABLES,2024-05-30,16,Warehouse 3,2024-05-28,23,Supplier B,3,200,172
80106-012-R00-LBY-ADT-0025FE-2.0G-EA,FOIL ENV TBAG 025/2.0g/12 ENGLISH AFTERNOON,FINISHED GOODS,2024-02-08,21,Warehouse 1,2024-02-12,44,Supplier E,13,343,366
81565-004-FS0-PHL-EIC-0050FE-2.0G-DJ,t SACHET 050's/2.0g/04 SINGLE ESTATE DARJEELING,FINISHED GOODS,2024-09-03,28,Warehouse 1,2024-08-25,25,Supplier A,14,65,62
80283-012-R00-WAF-SSG-0020FE-2.0G-VN,FOIL ENV TBAG 020/2.0g/12 VANILLA,FINISHED GOODS,2024-02-18,12,Warehouse 1,2024-02-11,49,Supplier D,11,272,309
20563-NEW-251-CON,Consumables Item 216,CONSUMABLES,2024-08-27,18,Warehouse 2,2024-08-18,20,Supplier C,8,199,176
91544-NEW-843-SPA,Spare Parts Item 321,SPARE PARTS,2024-07-30,33,Warehouse 3,2024-07-20,32,Supplier D,8,269,246
19168-NEW-969-CON,Consumables Item 157,CONSUMABLES,2025-06-17,17,Warehouse 1,2025-06-12,19,Supplier D,4,263,239
80283-012-R00-WAF-SSG-0020FE-2.0G-VN,FOIL ENV TBAG 020/2.0g/12 VANILLA,FINISHED GOODS,2024-04-28,45,Warehouse 1,2024-05-05,34,Supplier B,7,309,298
14279-NEW-994-PAC,Packaging Materials Item 153,PACKAGING MATERIALS,2024-05-18,90,Warehouse 3,2024-05-10,96,Supplier C,4,181,165
58306-NEW-796-SPA,Spare Parts Item 197,SPARE PARTS,2024-06-11,43,Warehouse 3,2024-06-01,52,Supplier B,5,198,187
48836-NEW-127-SPA,Spare Parts Item 158,SPARE PARTS,2024-11-24,28,Warehouse 3,2024-11-14,39,Supplier B,8,295,286
18029-NEW-380-RAW,Raw Materials Item 40,RAW MATERIALS,2024-02-17,73,Warehouse 2,2024-02-07,78,Supplier D,6,113,94
96511-NEW-866-SPA,Spare Parts Item 134,SPARE PARTS,2024-08-23,98,Warehouse 3,2024-08-17,102,Supplier D,2,108,87
18520-NEW-289-PAC,Packaging Materials Item 221,PACKAGING MATERIALS,2024-02-22,56,Warehouse 1,2024-02-18,56,Supplier C,5,218,201
63083-NEW-947-WOR,Work-In-Progress Item 245,WORK-IN-PROGRESS,2024-08-06,21,Warehouse 3,2024-07-29,16,Supplier D,9,232,206
18672-NEW-992-RAW,Raw Materials Item 435,RAW MATERIALS,2024-06-02,90,Warehouse 3,2024-05-24,98,Supplier D,4,162,132
31874-NEW-404-WOR,Work-In-Progress Item 107,WORK-IN-PROGRESS,2025-05-26,96,Warehouse 1,2025-05-22,93,Supplier B,8,168,139
80169-006-R00-CHN-RCL-TNCADY-125G-RW,TIN CADDY 125g/06 (A) RANWATTE,FINISHED GOODS,2024-08-27,10,Warehouse 1,2024-09-01,31,Supplier A,11,278,299
89535-NEW-260-CON,Consumables Item 126,CONSUMABLES,2025-03-23,31,Warehouse 3,2025-03-20,36,Supplier A,4,194,183
71288-NEW-788-SPA,Spare Parts Item 431,SPARE PARTS,2024-12-22,86,Warehouse 3,2024-12-19,101,Supplier E,10,136,118
46654-NEW-985-CON,Consumables Item 348,CONSUMABLES,2025-08-01,91,Warehouse 3,2025-07-27,99,Supplier C,3,107,97
93092-NEW-834-PAC,Packaging Materials Item 127,PACKAGING MATERIALS,2024-01-14,37,Warehouse 2,2024-01-07,39,Supplier C,4,298,273
35479-NEW-309-WOR,Work-In-Progress Item 71,WORK-IN-PROGRESS,2025-06-10,66,Warehouse 3,2025-05-31,68,Supplier D,2,122,101
40206-NEW-115-PAC,Packaging Materials Item 269,PACKAGING MATERIALS,2025-01-09,21,Warehouse 3,2024-12-30,24,Supplier E,7,260,254
69150-NEW-813-SPA,Spare Parts Item 112,SPARE PARTS,2025-07-21,26,Warehouse 3,2025-07-19,26,Supplier B,4,175,162
71694-NEW-307-SPA,Spare Parts Item 499,SPARE PARTS,2025-03-30,80,Warehouse 3,2025-03-22,92,Supplier B,4,299,279
39082-NEW-308-RAW,Raw Materials Item 499,RAW MATERIALS,2024-09-17,88,Warehouse 1,2024-09-11,93,Supplier A,6,294,282
93781-NEW-293-RAW,Raw Materials Item 178,RAW MATERIALS,2024-06-22,22,Warehouse 1,2024-06-17,25,Supplier C,10,135,121
80314-006-R00-IDN-EWI-0025FE-2.0G-EGOS,FOIL ENV TBAG 025/2.0g/06 EMERALD GREEN-ORGANIC SENCHA GREEN TEA,FINISHED GOODS,2024-08-21,40,Warehouse 1,2024-08-22,31,Supplier A,11,199,190
99754-NEW-898-WOR,Work-In-Progress Item 342,WORK-IN-PROGRESS,2025-07-08,72,Warehouse 3,2025-07-01,73,Supplier B,10,178,164
64462-NEW-696-WOR,Work-In-Progress Item 494,WORK-IN-PROGRESS,2025-08-15,89,Warehouse 1,2025-08-12,84,Supplier D,3,300,278
46620-NEW-117-RAW,Raw Materials Item 155,RAW MATERIALS,2025-01-23,44,Warehouse 1,2025-01-18,54,Supplier E,8,162,136
60810-NEW-937-RAW,Raw Materials Item 164,RAW MATERIALS,2025-09-08,97,Warehouse 2,2025-09-02,106,Supplier C,2,108,87
80011-012-R00-PAK-SMC-0025ST-2.0G-PRM,TAG TBAG 025/2.0g/12 PREMIUM,FINISHED GOODS,2024-02-22,27,Warehouse 1,2024-02-16,46,Supplier B,12,409,428
80314-006-R00-MYS-DCP-0025FE-2.0G-EGOS,FOIL ENV TBAG 025/2.0g/06 EMERALD GREEN-ORGANIC SENCHA GREEN TEA,FINISHED GOODS,2024-09-29,49,Warehouse 1,2024-09-25,29,Supplier D,5,92,72
92793-NEW-553-WOR,Work-In-Progress Item 397,WORK-IN-PROGRESS,2025-04-30,47,Warehouse 3,2025-04-24,44,Supplier E,2,191,163
35893-NEW-681-CON,Consumables Item 100,CONSUMABLES,2024-05-29,74,Warehouse 2,2024-05-26,71,Supplier B,7,163,150
80001-024-R00-MYS-ACC-0030PT-2.0G-PRM,TAGLESS TBAG 030/2.0g/24 PREMIUM,FINISHED GOODS,2024-04-08,20,Warehouse 1,2024-04-09,14,Supplier A,6,287,281
89595-NEW-707-SPA,Spare Parts Item 348,SPARE PARTS,2024-09-06,66,Warehouse 1,2024-08-29,72,Supplier D,3,122,112
32008-NEW-606-RAW,Raw Materials Item 57,RAW MATERIALS,2025-03-15,31,Warehouse 3,2025-03-05,39,Supplier A,9,171,141
68413-NEW-473-WOR,Work-In-Progress Item 3,WORK-IN-PROGRESS,2024-04-05,27,Warehouse 2,2024-03-26,23,Supplier E,5,163,142
80198-006-R00-CHN-RCL-0020ST-2.0G-VKCP,EXCEPTIONAL LEAF TBAG 020/2.0g/06 VALLEY OF KINGS CEY.PEKOE,FINISHED GOODS,2024-08-05,33,Warehouse 1,2024-08-06,27,Supplier B,12,68,62
80107-012-R00-USA-CVL-0025FE-2.0G-DJ,FOIL ENV TBAG 025/2.0g/12 DARJEELING,FINISHED GOODS,2024-06-26,12,Warehouse 1,2024-07-05,17,Supplier C,9,249,254
81559-NEW-479-PAC,Packaging Materials Item 402,PACKAGING MATERIALS,2024-10-25,95,Warehouse 1,2024-10-21,109,Supplier D,2,119,97
73803-NEW-942-PAC,Packaging Materials Item 477,PACKAGING MATERIALS,2025-10-03,74,Warehouse 2,2025-10-01,69,Supplier D,2,203,179
32815-NEW-071-WOR,Work-In-Progress Item 93,WORK-IN-PROGRESS,2024-03-12,39,Warehouse 1,2024-03-08,50,Supplier B,10,165,153
46866-NEW-377-CON,Consumables Item 436,CONSUMABLES,2025-07-04,16,Warehouse 1,2025-06-29,17,Supplier A,9,239,209
29966-NEW-745-CON,Consumables Item 302,CONSUMABLES,2024-09-16,98,Warehouse 2,2024-09-11,94,Supplier C,5,116,89
96593-NEW-577-CON,Consumables Item 308,CONSUMABLES,2024-01-20,43,Warehouse 2,2024-01-14,49,Supplier E,4,220,196
61574-NEW-409-WOR,Work-In-Progress Item 310,WORK-IN-PROGRESS,2025-03-17,71,Warehouse 2,2025-03-14,81,Supplier E,6,110,80
31041-NEW-530-CON,Consumables Item 271,CONSUMABLES,2025-03-12,59,Warehouse 3,2025-03-08,72,Supplier C,8,204,174
42592-NEW-333-WOR,Work-In-Progress Item 18,WORK-IN-PROGRESS,2024-11-27,76,Warehouse 2,2024-11-20,75,Supplier C,5,153,146
35839-NEW-625-RAW,Raw Materials Item 217,RAW MATERIALS,2024-06-21,17,Warehouse 1,2024-06-18,20,Supplier D,4,174,155
62449-NEW-369-SPA,Spare Parts Item 469,SPARE PARTS,2024-09-29,47,Warehouse 3,2024-09-19,46,Supplier D,6,162,139
46828-NEW-110-RAW,Raw Materials Item 265,RAW MATERIALS,2024-02-20,47,Warehouse 3,2024-02-18,54,Supplier A,9,171,150
56242-NEW-643-RAW,Raw Materials Item 144,RAW MATERIALS,2024-03-08,54,Warehouse 1,2024-02-28,64,Supplier D,9,115,100
24389-NEW-507-WOR,Work-In-Progress Item 258,WORK-IN-PROGRESS,2025-06-27,26,Warehouse 2,2025-06-20,36,Supplier A,4,141,134
80245-012-R00-ISL-EKH-0020ST-1.5G-BB.VN,TAG TBAG 020/1.5g/12 BLUEBERRY & VANILLA,FINISHED GOODS,2024-09-19,40,Warehouse 1,2024-09-09,29,Supplier D,10,489,478
47092-NEW-105-RAW,Raw Materials Item 263,RAW MATERIALS,2025-03-17,88,Warehouse 3,2025-03-07,83,Supplier C,3,164,146
18314-NEW-792-PAC,Packaging Materials Item 333,PACKAGING MATERIALS,2024-08-24,24,Warehouse 3,2024-08-17,28,Supplier E,5,144,121
91996-NEW-211-PAC,Packaging Materials Item 266,PACKAGING MATERIALS,2025-05-08,97,Warehouse 2,2025-05-05,102,Supplier A,10,243,228
97769-NEW-189-CON,Consumables Item 436,CONSUMABLES,2025-02-27,93,Warehouse 2,2025-02-18,105,Supplier B,6,127,111
63647-NEW-432-WOR,Work-In-Progress Item 291,WORK-IN-PROGRESS,2024-04-12,78,Warehouse 3,2024-04-09,88,Supplier B,9,102,95
33455-NEW-433-WOR,Work-In-Progress Item 469,WORK-IN-PROGRESS,2025-06-23,12,Warehouse 3,2025-06-19,26,Supplier B,4,149,124
48131-NEW-273-SPA,Spare Parts Item 350,SPARE PARTS,2025-01-22,44,Warehouse 1,2025-01-20,42,Supplier E,8,116,110
80251-006-R00-EGY-ASC-0020ST-1.5G-LM,TAG TBAG 020/1.5g/6 LEMON,FINISHED GOODS,2024-04-27,32,Warehouse 1,2024-04-21,49,Supplier D,10,450,467
63249-NEW-564-CON,Consumables Item 157,CONSUMABLES,2024-02-19,79,Warehouse 1,2024-02-12,92,Supplier D,6,261,244
72961-NEW-205-PAC,Packaging Materials Item 227,PACKAGING MATERIALS,2024-01-25,69,Warehouse 3,2024-01-16,64,Supplier A,2,262,238
86418-NEW-508-WOR,Work-In-Progress Item 280,WORK-IN-PROGRESS,2024-11-22,32,Warehouse 2,2024-11-13,36,Supplier E,2,239,221
12162-NEW-448-RAW,Raw Materials Item 447,RAW MATERIALS,2025-07-28,41,Warehouse 3,2025-07-20,43,Supplier B,3,266,258
75659-NEW-794-SPA,Spare Parts Item 27,SPARE PARTS,2024-02-24,100,Warehouse 2,2024-02-15,105,Supplier E,2,237,231
56427-NEW-145-PAC,Packaging Materials Item 280,PACKAGING MATERIALS,2024-10-10,92,Warehouse 2,2024-10-04,103,Supplier D,9,167,146
45833-NEW-559-CON,Consumables Item 390,CONSUMABLES,2025-05-21,12,Warehouse 1,2025-05-19,21,Supplier C,6,175,146
63159-NEW-118-PAC,Packaging Materials Item 37,PACKAGING MATERIALS,2024-01-02,98,Warehouse 1,2023-12-27,110,Supplier E,10,215,195
93130-NEW-267-WOR,Work-In-Progress Item 341,WORK-IN-PROGRESS,2024-12-27,47,Warehouse 3,2024-12-23,43,Supplier D,8,279,256
78634-NEW-190-SPA,Spare Parts Item 207,SPARE PARTS,2024-10-11,26,Warehouse 3,2024-10-05,32,Supplier C,2,271,258
18454-NEW-780-PAC,Packaging Materials Item 438,PACKAGING MATERIALS,2024-12-07,78,Warehouse 2,2024-12-05,88,Supplier B,8,159,151
97625-NEW-001-PAC,Packaging Materials Item 54,PACKAGING MATERIALS,2024-07-28,56,Warehouse 2,2024-07-26,66,Supplier E,5,267,259
20532-NEW-116-CON,Consumables Item 222,CONSUMABLES,2025-07-12,79,Warehouse 3,2025-07-10,76,Supplier A,7,179,151
39709-NEW-322-PAC,Packaging Materials Item 375,PACKAGING MATERIALS,2025-07-31,23,Warehouse 2,2025-07-23,23,Supplier B,5,113,86
97949-NEW-848-WOR,Work-In-Progress Item 408,WORK-IN-PROGRESS,2025-05-07,73,Warehouse 1,2025-04-29,78,Supplier C,10,287,260
80022-024-R00-AZE-FMC-0100ST-2.0G-PRM,TAG TBAG 100/2.0g/24 PREMIUM CIS,FINISHED GOODS,2024-05-17,14,Warehouse 1,2024-05-18,14,Supplier B,10,391,391
26039-NEW-943-CON,Consumables Item 389,CONSUMABLES,2024-08-10,64,Warehouse 1,2024-08-05,73,Supplier C,9,175,157
15903-NEW-371-RAW,Raw Materials Item 275,RAW MATERIALS,2024-01-27,56,Warehouse 3,2024-01-25,69,Supplier C,9,257,227
48707-NEW-732-WOR,Work-In-Progress Item 45,WORK-IN-PROGRESS,2024-03-27,86,Warehouse 1,2024-03-21,101,Supplier D,6,295,286
46442-NEW-399-RAW,Raw Materials Item 475,RAW MATERIALS,2024-02-10,83,Warehouse 2,2024-02-08,92,Supplier B,3,196,176
45432-NEW-683-PAC,Packaging Materials Item 397,PACKAGING MATERIALS,2024-04-20,62,Warehouse 1,2024-04-18,58,Supplier C,9,120,99
55009-NEW-508-RAW,Raw Materials Item 169,RAW MATERIALS,2025-05-05,79,Warehouse 3,2025-04-28,92,Supplier C,7,131,116
80440-012-R00-POL-GFS-0020FE-1.5G-RH,FOIL ENV TBAG 020/1.5g/12 ROSEHIP,FINISHED GOODS,2024-02-16,16,Warehouse 1,2024-02-20,55,Supplier A,5,176,215
64774-NEW-626-RAW,Raw Materials Item 114,RAW MATERIALS,2025-02-21,86,Warehouse 3,2025-02-19,88,Supplier E,4,287,270
84484-NEW-156-PAC,Packaging Materials Item 300,PACKAGING MATERIALS,2024-05-19,64,Warehouse 1,2024-05-15,59,Supplier D,5,181,165
85378-NEW-284-PAC,Packaging Materials Item 195,PACKAGING MATERIALS,2025-06-04,63,Warehouse 1,2025-05-25,66,Supplier A,10,256,234
43672-NEW-397-RAW,Raw Materials Item 419,RAW MATERIALS,2024-07-26,72,Warehouse 2,2024-07-19,67,Supplier A,10,291,265
83473-NEW-600-RAW,Raw Materials Item 411,RAW MATERIALS,2025-01-27,60,Warehouse 2,2025-01-19,69,Supplier A,9,141,119
43117-NEW-982-CON,Consumables Item 33,CONSUMABLES,2025-03-20,98,Warehouse 1,2025-03-14,94,Supplier C,9,287,269
26182-NEW-952-WOR,Work-In-Progress Item 32,WORK-IN-PROGRESS,2025-10-01,91,Warehouse 2,2025-09-21,90,Supplier C,9,173,143
55205-NEW-668-PAC,Packaging Materials Item 80,PACKAGING MATERIALS,2024-05-21,45,Warehouse 1,2024-05-16,52,Supplier A,10,182,157
19235-NEW-845-SPA,Spare Parts Item 74,SPARE PARTS,2024-08-03,70,Warehouse 1,2024-07-25,67,Supplier D,4,194,176
63253-NEW-621-PAC,Packaging Materials Item 334,PACKAGING MATERIALS,2024-08-16,28,Warehouse 1,2024-08-08,37,Supplier C,8,204,186
82733-NEW-390-CON,Consumables Item 117,CONSUMABLES,2025-09-05,30,Warehouse 2,2025-08-30,41,Supplier E,7,166,145
80011-012-R00-WAF-SSL-0025ST-2.0G-PRM,TAG TBAG 025/2.0g/12 PREMIUM,FINISHED GOODS,2024-09-16,49,Warehouse 1,2024-09-06,22,Supplier A,10,141,114
28712-NEW-832-RAW,Raw Materials Item 254,RAW MATERIALS,2025-01-05,75,Warehouse 3,2024-12-28,75,Supplier C,10,260,240
13023-NEW-020-CON,Consumables Item 14,CONSUMABLES,2025-07-16,89,Warehouse 2,2025-07-08,97,Supplier D,4,271,247
91764-NEW-027-SPA,Spare Parts Item 133,SPARE PARTS,2024-12-11,48,Warehouse 2,2024-12-02,58,Supplier E,10,298,293
52085-NEW-339-PAC,Packaging Materials Item 461,PACKAGING MATERIALS,2025-03-17,65,Warehouse 2,2025-03-13,60,Supplier E,3,137,115
63293-NEW-612-WOR,Work-In-Progress Item 122,WORK-IN-PROGRESS,2025-05-01,98,Warehouse 3,2025-04-22,104,Supplier D,9,189,163
84169-NEW-575-RAW,Raw Materials Item 126,RAW MATERIALS,2024-12-22,94,Warehouse 3,2024-12-19,101,Supplier B,4,271,263
80011-012-R00-WAF-SSL-0025ST-2.0G-PRM,TAG TBAG 025/2.0g/12 PREMIUM,FINISHED GOODS,2024-09-07,34,Warehouse 1,2024-09-13,39,Supplier E,7,95,100
92181-NEW-213-RAW,Raw Materials Item 10,RAW MATERIALS,2025-01-14,56,Warehouse 1,2025-01-09,68,Supplier A,10,242,223
25932-NEW-390-CON,Consumables Item 84,CONSUMABLES,2024-06-13,46,Warehouse 1,2024-06-03,52,Supplier A,7,182,160
58461-NEW-596-CON,Consumables Item 310,CONSUMABLES,2024-01-05,40,Warehouse 1,2023-12-29,55,Supplier C,4,125,109
94625-NEW-958-CON,Consumables Item 354,CONSUMABLES,2025-06-15,80,Warehouse 3,2025-06-08,79,Supplier B,7,233,208
71589-NEW-147-RAW,Raw Materials Item 3,RAW MATERIALS,2025-09-28,54,Warehouse 2,2025-09-25,55,Supplier C,2,266,237
80251-012-R00-RUS-JTC-0020ST-1.5G-LM,TAG TBAG 020/1.5g/12 LEMON,FINISHED GOODS,2024-01-25,12,Warehouse 1,2024-01-29,30,Supplier D,14,490,508
80106-012-R00-POL-GFS-0025FE-2.0G-EA,FOIL ENV TBAG 025/2.0g/12 ENGLISH AFTERNOON,FINISHED GOODS,2024-05-26,24,Warehouse 1,2024-05-20,15,Supplier C,13,423,414
80110-144-R00-SGP-KUM-0010FE-2.0G-EB,FOIL ENV TBAG 010/2.0g/144 ENGLISH BREAKFAST,FINISHED GOODS,2024-07-12,39,Warehouse 1,2024-07-04,34,Supplier E,11,195,190
83493-NEW-494-PAC,Packaging Materials Item 180,PACKAGING MATERIALS,2024-09-05,64,Warehouse 3,2024-08-28,60,Supplier D,7,158,128
95300-NEW-404-RAW,Raw Materials Item 332,RAW MATERIALS,2024-02-18,94,Warehouse 3,2024-02-11,101,Supplier B,5,298,281
76825-NEW-515-RAW,Raw Materials Item 466,RAW MATERIALS,2024-11-03,16,Warehouse 2,2024-10-25,30,Supplier E,5,208,183
25517-NEW-621-PAC,Packaging Materials Item 297,PACKAGING MATERIALS,2024-08-21,43,Warehouse 3,2024-08-17,53,Supplier C,6,142,118
47788-NEW-846-PAC,Packaging Materials Item 278,PACKAGING MATERIALS,2025-03-21,58,Warehouse 3,2025-03-17,73,Supplier B,4,265,258
83321-006-001-000-000-LEAFTE-050G-RIL.LAP.SOUCH,CANISTER POUCH RILHENA CEYLON CINNAMON SOUCHONG (STD KWPL008)/50G/06,FINISHED GOODS,2024-01-22,37,Warehouse 1,2024-01-23,21,Supplier A,3,162,146
67428-NEW-558-WOR,Work-In-Progress Item 25,WORK-IN-PROGRESS,2025-01-09,78,Warehouse 1,2025-01-04,93,Supplier B,2,204,182
62906-NEW-025-CON,Consumables Item 66,CONSUMABLES,2025-04-22,44,Warehouse 2,2025-04-15,59,Supplier C,10,110,80
18869-NEW-763-PAC,Packaging Materials Item 150,PACKAGING MATERIALS,2024-03-16,62,Warehouse 2,2024-03-13,65,Supplier B,7,283,260
29280-NEW-908-RAW,Raw Materials Item 26,RAW MATERIALS,2024-10-02,40,Warehouse 3,2024-09-29,40,Supplier E,9,274,268
48104-NEW-449-RAW,Raw Materials Item 307,RAW MATERIALS,2025-02-12,83,Warehouse 1,2025-02-03,96,Supplier D,9,200,180
37156-NEW-126-WOR,Work-In-Progress Item 108,WORK-IN-PROGRESS,2024-11-22,28,Warehouse 1,2024-11-12,33,Supplier D,6,118,113
79283-NEW-078-CON,Consumables Item 113,CONSUMABLES,2025-04-27,44,Warehouse 1,2025-04-24,39,Supplier C,6,109,98
67994-NEW-523-CON,Consumables Item 290,CONSUMABLES,2024-01-24,94,Warehouse 3,2024-01-20,97,Supplier C,5,177,165
46717-NEW-255-SPA,Spare Parts Item 440,SPARE PARTS,2024-07-25,46,Warehouse 3,2024-07-16,58,Supplier C,8,226,205
73188-NEW-271-PAC,Packaging Materials Item 273,PACKAGING MATERIALS,2025-09-25,95,Warehouse 2,2025-09-17,90,Supplier A,7,101,94
51809-NEW-737-RAW,Raw Materials Item 52,RAW MATERIALS,2024-02-02,90,Warehouse 3,2024-01-30,101,Supplier A,3,209,198
81971-006-R00-000-000-LEAFTE-070G-LLEPK1,TPR CERAMIC CADDY 0070g/06 LOVER'S LEAP ESTATE PEKOE 1,FINISHED GOODS,2024-01-27,12,Warehouse 1,2024-01-18,36,Supplier E,3,487,511
21267-NEW-903-RAW,Raw Materials Item 41,RAW MATERIALS,2025-06-21,63,Warehouse 3,2025-06-15,60,Supplier E,3,234,218
62635-NEW-210-SPA,Spare Parts Item 477,SPARE PARTS,2024-11-22,57,Warehouse 2,2024-11-14,52,Supplier D,5,181,165
64404-NEW-751-WOR,Work-In-Progress Item 328,WORK-IN-PROGRESS,2025-06-04,33,Warehouse 3,2025-05-26,29,Supplier E,4,152,132
64281-NEW-213-RAW,Raw Materials Item 4,RAW MATERIALS,2024-08-06,53,Warehouse 3,2024-08-03,63,Supplier D,6,126,114
24458-NEW-979-PAC,Packaging Materials Item 23,PACKAGING MATERIALS,2024-07-19,55,Warehouse 3,2024-07-12,62,Supplier B,10,240,218
96088-NEW-639-PAC,Packaging Materials Item 326,PACKAGING MATERIALS,2024-01-02,95,Warehouse 3,2023-12-24,98,Supplier E,9,118,93
